x,y,z
-137.4757843017578,-10.910923957824707,-273.0222473144531
-140.57113647460938,-11.000211715698242,-271.2212219238281
-144.115478515625,-11.111990928649902,-268.8498840332031
-147.39688110351562,-11.233122825622559,-266.353759765625
-150.85275268554688,-11.359671592712402,-263.3330078125
-153.97312927246094,-11.49662971496582,-260.275146484375
-156.98159790039062,-11.650985717773438,-256.951416015625
-159.90232849121094,-11.829402923583984,-253.40081787109375
-162.87879943847656,-12.054356575012207,-249.33238220214844
-165.43301391601562,-12.268330574035645,-245.32211303710938
-167.7993621826172,-12.482025146484375,-241.0983428955078
-169.97247314453125,-12.733572006225586,-236.65907287597656
-171.9391326904297,-13.01086711883545,-232.00762939453125
-173.65122985839844,-13.289145469665527,-227.14671325683594
-175.0077667236328,-13.57958984375,-222.0882110595703
-175.9756622314453,-13.940479278564453,-216.464111328125
-176.43508911132812,-14.268586158752441,-211.11587524414062
-176.5484619140625,-14.60438060760498,-205.68505859375
-176.22129821777344,-14.994927406311035,-200.2139129638672
-175.4214630126953,-15.393918991088867,-194.79891967773438
-174.22071838378906,-15.771775245666504,-189.49658203125
-172.63563537597656,-16.18512725830078,-184.28817749023438
-170.66844177246094,-16.617778778076172,-179.18519592285156
-168.32957458496094,-17.071989059448242,-174.21060180664062
-165.6669158935547,-17.534107208251953,-169.35728454589844
-162.5700225830078,-18.057191848754883,-164.209228515625
-159.71307373046875,-18.558992385864258,-159.3482208251953
-156.89523315429688,-19.06879425048828,-154.3807373046875
-154.0736541748047,-19.58129119873047,-149.324462890625
-151.07508850097656,-20.132347106933594,-143.75538635253906
-148.14146423339844,-20.680410385131836,-138.0469207763672
-145.3970489501953,-21.19232177734375,-132.66221618652344
-142.37744140625,-21.714900970458984,-127.33419036865234
-139.17947387695312,-22.25137710571289,-122.00346374511719
-135.8876495361328,-22.788938522338867,-116.63134765625
-132.52281188964844,-23.303192138671875,-111.20630645751953
-128.85391235351562,-23.838369369506836,-105.28636169433594
-125.4078598022461,-24.352069854736328,-99.72237396240234
-121.93041229248047,-24.86546516418457,-94.09124755859375
-118.43040466308594,-25.362564086914062,-88.38892364501953
-114.90193939208984,-25.83804702758789,-82.62406158447266
-111.34801483154297,-26.28024673461914,-76.82041931152344
-107.56035614013672,-26.71062469482422,-70.60807037353516
-104.11741638183594,-27.078079223632812,-64.91096496582031
-100.72502899169922,-27.427770614624023,-59.28867721557617
-97.32393646240234,-27.762025833129883,-53.77437210083008
-93.8996810913086,-28.06719398498535,-48.47944259643555
-90.4393539428711,-28.320724487304688,-43.59925079345703
-86.63745880126953,-28.540512084960938,-38.72224807739258
-82.91046142578125,-28.77069664001465,-34.57500076293945
-78.94461822509766,-29.015682220458984,-30.850290298461914
-74.77803802490234,-29.21063232421875,-27.48150634765625
-70.4140396118164,-29.408554077148438,-24.46890640258789
-65.86046600341797,-29.55621337890625,-21.860363006591797
-60.45303726196289,-29.769498825073242,-19.295503616333008
-55.647064208984375,-29.912126541137695,-17.431241989135742
-50.77134704589844,-30.022045135498047,-15.778099060058594
-45.832401275634766,-30.1286563873291,-14.355470657348633
-40.43920135498047,-30.19344139099121,-13.176188468933105
-35.377716064453125,-30.23529624938965,-12.486393928527832
-30.28304100036621,-30.285140991210938,-12.259081840515137
-25.15761375427246,-30.33229637145996,-12.480384826660156
-20.013267517089844,-30.354164123535156,-13.120743751525879
-14.862798690795898,-30.36290740966797,-14.126583099365234
-9.33049488067627,-30.334562301635742,-15.601826667785645
-4.228114604949951,-30.27851676940918,-17.32387351989746
0.7861795425415039,-30.211984634399414,-19.446163177490234
5.662513256072998,-30.123334884643555,-21.986780166625977
10.353128433227539,-30.010374069213867,-24.951719284057617
15.144124984741211,-29.875690460205078,-28.611276626586914
19.308923721313477,-29.722627639770508,-32.426021575927734
23.187427520751953,-29.53199005126953,-36.58489990234375
26.774749755859375,-29.311790466308594,-41.01606369018555
30.126949310302734,-29.07501220703125,-45.65468978881836
33.5827751159668,-28.83110237121582,-50.79523849487305
36.54448318481445,-28.650646209716797,-55.23702621459961
39.854976654052734,-28.478919982910156,-60.0140495300293
43.66166305541992,-28.295650482177734,-65.0435562133789
47.472991943359375,-28.136917114257812,-69.57270050048828
51.826934814453125,-28.011945724487305,-74.33100891113281
56.06264877319336,-27.892122268676758,-78.670166015625
60.46547317504883,-27.779327392578125,-82.94326782226562
65.02226257324219,-27.682079315185547,-87.13908386230469
69.73948669433594,-27.593618392944336,-91.23394775390625
74.63761138916016,-27.507781982421875,-95.19831085205078
79.71717071533203,-27.42475700378418,-99.04142761230469
85.39111328125,-27.34612464904785,-103.03461456298828
90.8042984008789,-27.285947799682617,-106.60794067382812
96.33068084716797,-27.22539520263672,-110.0390625
101.9433822631836,-27.166330337524414,-113.297607421875
107.65953063964844,-27.113771438598633,-116.3281478881836
113.93773651123047,-27.06581687927246,-119.30084228515625
119.4104995727539,-27.03911018371582,-121.60707092285156
125.87489318847656,-27.033100128173828,-124.06165313720703
131.94082641601562,-27.033687591552734,-126.13512420654297
138.0584716796875,-27.028404235839844,-128.02117919921875
144.2265167236328,-27.000213623046875,-129.71286010742188
150.484130859375,-26.981704711914062,-131.19790649414062
156.8529815673828,-26.947160720825195,-132.4879913330078
163.3191375732422,-26.894594192504883,-133.591552734375
169.8726348876953,-26.829486846923828,-134.5112762451172
177.0157012939453,-26.74591636657715,-135.3206024169922
183.71917724609375,-26.648651123046875,-135.92840576171875
190.48492431640625,-26.53221321105957,-136.4200897216797
197.83306884765625,-26.388837814331055,-136.86180114746094
204.710693359375,-26.240135192871094,-137.16439819335938
211.63522338867188,-26.07045555114746,-137.37359619140625
218.59963989257812,-25.879295349121094,-137.52854919433594
226.13796997070312,-25.64882469177246,-137.6978759765625
233.1688995361328,-25.40080451965332,-137.88026428222656
240.22653198242188,-25.1303653717041,-138.055908203125
247.30886840820312,-24.84529685974121,-138.20103454589844
254.41197204589844,-24.551952362060547,-138.3794708251953
261.5338134765625,-24.247825622558594,-138.60006713867188
268.6719665527344,-23.940338134765625,-138.87193298339844
275.8224182128906,-23.61038589477539,-139.2110595703125
282.986572265625,-23.28044891357422,-139.5909423828125
290.7115173339844,-22.908632278442383,-140.00521850585938
297.882568359375,-22.589710235595703,-140.39051818847656
305.0759582519531,-22.281564712524414,-140.79022216796875
312.28863525390625,-21.986177444458008,-141.1834259033203
319.51116943359375,-21.699600219726562,-141.54930114746094
326.7471618652344,-21.418621063232422,-141.88511657714844
333.98370361328125,-21.15639305114746,-142.18612670898438
341.2080078125,-20.90291404724121,-142.44898986816406
348.4234924316406,-20.658344268798828,-142.71212768554688
355.64239501953125,-20.42232894897461,-143.02276611328125
363.42425537109375,-20.208635330200195,-143.40231323242188
370.6593017578125,-20.036876678466797,-143.75552368164062
378.9700927734375,-19.847932815551758,-144.1213836669922
386.1441955566406,-19.66617774963379,-144.3966827392578
393.3050842285156,-19.476465225219727,-144.65440368652344
400.4638366699219,-19.347715377807617,-144.9310760498047
407.62786865234375,-19.21531867980957,-145.23544311523438
414.7948913574219,-19.071979522705078,-145.54249572753906
422.5179138183594,-18.90724754333496,-145.86033630371094
429.6917724609375,-18.820213317871094,-146.16180419921875
436.8760986328125,-18.780614852905273,-146.4947509765625
444.069580078125,-18.721492767333984,-146.84091186523438
451.267822265625,-18.64764404296875,-147.1512451171875
458.42822265625,-18.619417190551758,-147.4098663330078
465.5346374511719,-18.63469696044922,-147.66091918945312
472.6065368652344,-18.640270233154297,-147.9177703857422
480.30328369140625,-18.637235641479492,-148.24075317382812
487.5063781738281,-18.66452407836914,-148.58546447753906
494.7637023925781,-18.72000503540039,-148.9410858154297
502.07220458984375,-18.761905670166016,-149.2848663330078
509.4291687011719,-18.796810150146484,-149.59962463378906
516.83154296875,-18.836658477783203,-149.9047088623047
524.2770385742188,-18.900365829467773,-150.21453857421875
531.7643432617188,-18.97806167602539,-150.52285766601562
539.291259765625,-19.046527862548828,-150.83274841308594
546.8443603515625,-19.123889923095703,-151.14443969726562
555.0369262695312,-19.2930965423584,-151.45802307128906
563.2781982421875,-19.46803855895996,-151.77276611328125
571.5580444335938,-19.624542236328125,-152.1075439453125
